File Path,Matched Keywords,Snippet 1,Snippet 2
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokSessionList.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","color: 'var(--text-muted)',"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokSessionRow.tsx,\bcolor[s]?\b,"transition: 'background-color 150ms ease',","color: PYRAMID_COLORS[pyramid].text,"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokSummarySection.tsx,\bcolor[s]?\b,"color: 'var(--text-tertiary)',","color: 'var(--text-primary)',"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokWeeklyHeatmap.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/features/trening-plan/treningsdagbok/constants.ts,\bcolor[s]?\b,/** Heatmap intensity colors (CSS variable names) */,/** Fallback heatmap colors if CSS variables not defined */
apps/web/src/features/ui-lab/UILabContainer.jsx,cn\s*\(,onClick={() => setShowShadcn(true)},onClick={() => setShowShadcn(false)}
apps/web/src/features/utvikling/BenchmarkHistorikkContainer.jsx,\bcolor[s]?\b,if (trend === 'up') return <ArrowUp size={14} style={{ color: 'var(--success)' }} />;,if (trend === 'down') return <ArrowDown size={14} style={{ color: 'var(--error)' }} />;
apps/web/src/features/utvikling/BreakingPointsContainer.jsx,\bcolor[s]?\b,"return { label: 'Jobber med', color: 'var(--accent)', icon: Clock };","return { label: 'Identifisert', color: 'var(--warning)', icon: AlertTriangle };"
apps/web/src/features/utvikling/KategoriFremgangContainer.jsx,\bcolor[s]?\b,if (trend === 'up') return <ArrowUp size={12} style={{ color: 'var(--success)' }} />;,if (trend === 'down') return <ArrowDown size={12} style={{ color: 'var(--error)' }} />;
apps/web/src/features/utvikling/UtviklingsOversiktContainer.jsx,\bcolor[s]?\b,if (trend === 'up') return <ArrowUp size={14} style={{ color: 'var(--success)' }} />;,if (trend === 'down') return <ArrowDown size={14} style={{ color: 'var(--error)' }} />;
apps/web/src/features/video-analysis/VideoAnalysisPage.jsx,"tailwind, \bcolor[s]?\b",// TAILWIND CLASSES,"color: apiAnnotation.drawingData?.color || 'var(--error)',"
apps/web/src/features/video-comparison/VideoComparisonPage.jsx,"tailwind, typography",// Tailwind classes,import { SubSectionTitle } from '../../components/typography';
apps/web/src/features/video-library/VideoCard.jsx,"tailwind, typography",// Tailwind class compositions,import { CardTitle } from '../../components/typography';
apps/web/src/features/video-library/VideoFilters.jsx,"tailwind, \bcolor[s]?\b",// Tailwind classes,searchInput: 'w-full py-2.5 pr-3 pl-10 text-sm text-[var(--text-inverse)] bg-[var(--ak-surface-dark-elevated)] border bo
apps/web/src/features/video-library/VideoLibrary.jsx,\bcolor[s]?\b,"color: 'var(--text-primary, white)',","color: 'var(--video-text-secondary)',"
apps/web/src/features/video-library/VideoLibraryPage.jsx,"tailwind, typography",// Tailwind classes,"import { SectionTitle, SubSectionTitle } from '../../components/typography';"
apps/web/src/features/video-progress/SwingTimeline.jsx,\bcolor[s]?\b,"color: 'var(--text-primary, white)',","color: 'white',"
apps/web/src/features/video-progress/VideoProgressView.jsx,\bcolor[s]?\b,"color: 'var(--text-primary, white)',","color: 'var(--video-text-secondary)',"
apps/web/src/hooks/useAnnotationCanvas.js,\bcolor[s]?\b,// Default colors for annotations,context.strokeStyle = annotation.color;
apps/web/src/hooks/useRealtimeUpdates.js,tokens?,* Get WebSocket URL with auth token,const token = localStorage.getItem('accessToken');
apps/web/src/index.css,tailwind,* Always use CSS variables or Tailwind classes that reference these tokens.,@tailwind base;
apps/web/src/layouts/PageShell.tsx,tokens?,import { tokens } from '../design-tokens';,"backgroundColor: tokens.colors.gray200,"
apps/web/src/layouts/index.ts,spacing,"export { default as PageShell, PAGE_SPACING, EmptyState, ErrorState, LoadingSkeleton, NextStepCTA } from './PageShell';",
apps/web/src/lib/utils.ts,tailwind,"import { twMerge } from ""tailwind-merge""",* Utility function to merge Tailwind CSS classes
apps/web/src/mobile/MobileCalendar.jsx,tokens?,"import { tokens, typographyStyle } from '../design-tokens';",<div style={{ padding: tokens.spacing.md }}>
apps/web/src/mobile/MobileCalibration.jsx,tokens?,"import { tokens, typographyStyle } from '../design-tokens';",<div style={{ padding: tokens.spacing.md }}>
apps/web/src/mobile/MobileCoachAthleteDetail.jsx,\bcolor[s]?\b,"color: 'var(--bg-primary)',","color: 'var(--accent)',"
apps/web/src/mobile/MobileCoachDashboard.jsx,\bcolor[s]?\b,"color: 'var(--bg-primary)',",color={'var(--accent)'}
apps/web/src/mobile/MobileCoachSessionsView.jsx,\bcolor[s]?\b,"color: 'var(--bg-primary)',","color: 'var(--text-secondary)',"
apps/web/src/mobile/MobileCoachTestResults.jsx,\bcolor[s]?\b,"color: 'var(--bg-primary)',",color={'var(--success)'}
apps/web/src/mobile/MobileHome.jsx,tokens?,"import { tokens, typographyStyle } from '../design-tokens';",<div style={{ padding: tokens.spacing.md }}>
apps/web/src/mobile/MobilePlan.jsx,tokens?,"import { tokens, typographyStyle } from '../design-tokens';",<div style={{ padding: tokens.spacing.md }}>
apps/web/src/mobile/MobileQuickLog.jsx,tokens?,"import { tokens, typographyStyle } from '../design-tokens';",<div style={{ padding: tokens.spacing.md }}>
apps/web/src/routes/layouts.tsx,tokens?,import { tokens } from '../design-tokens';,"backgroundColor: tokens.colors.error,"
apps/web/src/services/__tests__/api-simple.test.js,tokens?,"describe('Token Management', () => {","it('localStorage is used for token storage', () => {"
apps/web/src/services/__tests__/api.test.js,tokens?,"it('adds Authorization header when token exists', () => {",const token = 'test-token-123';
apps/web/src/services/aiService.ts,tokens?,const token = localStorage.getItem('auth_token');,if (token) {
apps/web/src/services/api.ts,tokens?,export interface AuthTokens {,accessToken: string;
apps/web/src/services/apiClient.js,tokens?,// Request interceptor - add auth token,const token = localStorage.getItem('accessToken');
apps/web/src/styles/accessibility.css,"tokens?, dark[\s-]?mode",/* Dark mode tokens are handled by index.css */,/* Dark mode support - inherits from index.css :root.dark */
apps/web/src/theme/theme.ts,\bcolor[s]?\b,return window.matchMedia('(prefers-color-scheme: dark)').matches ? 'dark' : 'light';,const mediaQuery = window.matchMedia('(prefers-color-scheme: dark)');
apps/web/src/types/dashboard.ts,\bcolor[s]?\b,color?: string;,* Helper to get severity color class
apps/web/src/ui/COMPONENT_LIBRARY.md,tokens?,All components use design tokens from `src/index.css`:,- Support custom colors via design tokens
apps/web/src/ui/README.md,tokens?,### Design Tokens,3. Use design tokens from `index.css`
apps/web/src/ui/SUMMARY.md,"tokens?, theming?",- **Design Tokens** - Full CSS variable system,- **Dark Mode** - CSS variable-based theming
apps/web/src/ui/components/EnhancedErrorState.jsx,\bcolor[s]?\b,<IconComponent size={32} style={{ color: config.iconColor }} />,"color: 'var(--text-primary)',"
apps/web/src/ui/components/typography.tsx,typography,interface TypographyProps {,"export const PageTitle: React.FC<TypographyProps> = ({ children, className, style }) => ("
apps/web/src/ui/composites/Accordion.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","transition: 'background-color 0.15s ease',"
apps/web/src/ui/composites/ActionsGrid.composite.tsx,"tailwind, classnames",* Based on Tailwind UI action panels pattern.,function classNames(...classes: (string | boolean | undefined)[]) {
apps/web/src/ui/composites/BottomNav.tsx,"shadcn, \bcolor[s]?\b",} from '../../components/shadcn';,"color: active ? 'var(--accent)' : 'var(--text-tertiary)',"
apps/web/src/ui/composites/DataTable.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","color: 'var(--text-tertiary)',"
apps/web/src/ui/composites/Dropdown.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","transition: 'background-color 0.15s ease',"
apps/web/src/ui/composites/MembersList.composite.tsx,"tailwind, classnames",* Based on Tailwind UI people list pattern.,function classNames(...classes: (string | boolean | undefined)[]) {
apps/web/src/ui/composites/Modal.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/ui/composites/Pagination.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-inverse)',"
apps/web/src/ui/composites/StateCard.tsx,"tokens?, \bcolor[s]?\b",* - Consistent use of semantic tokens,"color: 'var(--text-tertiary)',"
apps/web/src/ui/composites/Tabs.composite.tsx,"tokens?, \bcolor[s]?\b",* - Consistent use of semantic tokens,* - Active state uses --color-primary
apps/web/src/ui/composites/ThemeSwitcher.tsx,"tokens?, \bcolor[s]?\b",* Uses lucide icons and design system tokens,"color: 'var(--text-secondary)',"
apps/web/src/ui/composites/Toast.composite.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--accent)',"
apps/web/src/ui/composites/__tests__/Modal.composite.test.js,border[-\s]?radius,"expect(modal).toHaveStyle({ maxWidth: '100%', height: '100%', borderRadius: 0 });",
apps/web/src/ui/composites/__tests__/Tabs.composite.test.js,"spacing, border[-\s]?radius","gap: 'var(--spacing-4)',","borderRadius: 'var(--radius-md)',"
apps/web/src/ui/lab/AppShellLab.tsx,\bcolor[s]?\b,"color: 'rgba(255, 255, 255, 0.7)',","color: 'white',"
apps/web/src/ui/lab/CalendarLab.tsx,\bcolor[s]?\b,"color: 'rgba(255, 255, 255, 0.6)',","color: 'white',"
apps/web/src/ui/lab/StatsLab.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/ui/lab/TemplatesLab.tsx,"\bcolor[s]?\b, typography",className={`px-6 py-3 text-[14px] font-medium transition-colors ${,} from '../../components/typography';
apps/web/src/ui/lab/UiCanonPage.tsx,tokens?,"<TypeRow label=""H1 / Large Title"" token=""--font-size-large-title"">","<TypeRow label=""H2 / Title 1"" token=""--font-size-title1"">"
apps/web/src/ui/primitives/Alert.primitive.tsx,\bcolor[s]?\b,* Uses semantic status colors for clear communication.,* - Status colors used only for status meaning
apps/web/src/ui/primitives/Avatar.primitive.tsx,\bcolor[s]?\b,/** Custom background color */,"color: 'var(--text-inverse)',"
apps/web/src/ui/primitives/Badge.primitive.tsx,"tokens?, \bcolor[s]?\b",* - Consistent use of semantic tokens,* - Subtle backgrounds (10% opacity of semantic color)
apps/web/src/ui/primitives/Button.primitive.tsx,\bcolor[s]?\b,"color: 'var(--text-on-accent)',","color: 'var(--accent)',"
apps/web/src/ui/primitives/Button.tsx,\bcolor[s]?\b,* - Primary: solid color background for main actions,"backgroundColor: 'var(--color-primary)',"
apps/web/src/ui/primitives/Card.tsx,\bcolor[s]?\b,"transition: 'box-shadow 0.2s ease, border-color 0.2s ease, transform 0.2s ease',","color: 'var(--text-inverse)',"
apps/web/src/ui/primitives/Checkbox.primitive.tsx,\bcolor[s]?\b,"color: 'var(--text-inverse)',","color: 'var(--text-primary)',"
apps/web/src/ui/primitives/Divider.primitive.tsx,\bcolor[s]?\b,/** Custom color */,color?: string;
apps/web/src/ui/primitives/Input.primitive.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/ui/primitives/Input.tsx,"tokens?, \bcolor[s]?\b","* - Focus ring: token-based, subtle","color: 'var(--color-text)',"
apps/web/src/ui/primitives/ProgressBar.primitive.tsx,\bcolor[s]?\b,* Linear progress indicator with semantic color options.,* IMPORTANT: Gold color is ONLY allowed when:
apps/web/src/ui/primitives/README.md,tokens?,All components use design tokens from `index.css`:,Components use inline styles with design tokens:
apps/web/src/ui/primitives/Spinner.primitive.tsx,\bcolor[s]?\b,/** Custom color */,color?: string;
apps/web/src/ui/primitives/Switch.primitive.tsx,\bcolor[s]?\b,"transition: 'background-color 0.2s ease',","color: 'var(--text-primary)',"
apps/web/src/ui/primitives/Text.primitive.tsx,\bcolor[s]?\b,/** Text color from design system */,color?: TextColor;
apps/web/src/ui/raw-blocks/AppShell.raw.tsx,spacing,"padding: 'var(--spacing-4)',","paddingBottom: 'calc(56px + var(--safe-area-inset-bottom) + var(--spacing-4))',"
apps/web/src/ui/raw-blocks/CalendarWeek.raw.tsx,"tokens?, \bcolor[s]?\b",// Styles using CSS-in-JS with design tokens,"color: 'var(--text-secondary)',"
apps/web/src/ui/raw-blocks/CardHeader.raw.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/ui/raw-blocks/CardSimple.raw.tsx,spacing,return 'var(--spacing-2)';,return 'var(--spacing-6)';
apps/web/src/ui/raw-blocks/PageHeader.raw.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","transition: 'color 0.15s ease',"
apps/web/src/ui/raw-blocks/StatsGrid.raw.tsx,\bcolor[s]?\b,"color: getTrendColor(stat.trend),","color: 'var(--accent)',"
apps/web/src/ui/raw-blocks/StatsTrend.raw.tsx,\bcolor[s]?\b,/** Color theme */,color?: 'primary' | 'success' | 'warning' | 'error' | 'gold';
apps/web/src/ui/raw-blocks/index.ts,design[\s-]?system,"* They follow the AK Golf design system and are mobile-first, accessible, and reusable.",
apps/web/src/ui/skeletons/DashboardSkeleton.jsx,css[\s-]?variables?,* Uses semantic CSS variables,
apps/web/src/ui/skeletons/SkeletonBase.jsx,border[-\s]?radius,"borderRadius: rounded ? '9999px' : 'var(--radius-sm)',","borderRadius: 'var(--radius-lg)',"
apps/web/src/ui/skeletons/StatsCardSkeleton.jsx,"border[-\s]?radius, css[\s-]?variables?","borderRadius: 'var(--radius-lg)',",* Uses semantic CSS variables
apps/web/src/ui/skeletons/WidgetSkeleton.jsx,border[-\s]?radius,"borderRadius: 'var(--radius-md)',","<SkeletonPulse height=""40px"" width=""40px"" style={{ borderRadius: 'var(--radius-md)', flexShrink: 0 }} />"
apps/web/src/ui/templates/AppShellTemplate.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/ui/templates/CalendarTemplate.tsx,"tokens?, \bcolor[s]?\b",// Styles using CSS-in-JS with design tokens (from raw-block),"color: 'var(--text-secondary)',"
apps/web/src/ui/templates/CardGridTemplate.tsx,\bcolor[s]?\b,"className=""flex-1 px-4 py-2 bg-ak-primary text-white rounded-lg text-[13px] font-medium hover:bg-ak-primary-dark transit","className=""flex-1 px-4 py-2 bg-ak-snow text-ak-charcoal rounded-lg text-[13px] font-medium hover:bg-ak-mist transition-c"
apps/web/src/ui/templates/DashboardTemplate.template.tsx,\bcolor[s]?\b,"<Text variant=""caption1"" color=""tertiary"">","<Text variant=""body"" color=""secondary"">"
apps/web/src/ui/templates/DetailTemplate.template.tsx,\bcolor[s]?\b,"<Text variant=""body"" color=""primary"">","<Text variant=""caption1"" color=""secondary"" weight={600}>"
apps/web/src/ui/templates/FormTemplate.template.tsx,\bcolor[s]?\b,"<Text variant=""caption1"" color=""secondary"">","<Text variant=""footnote"" weight={600} color=""error"">"
apps/web/src/ui/templates/ListTemplate.template.tsx,"\bcolor[s]?\b, spacing","<Text variant=""footnote"" color=""secondary"">","gap: 'var(--spacing-4)',"
apps/web/src/ui/templates/ListTemplate.tsx,\bcolor[s]?\b,"'flex items-center gap-3 p-3 rounded-lg transition-colors',","className=""px-6 py-3 bg-ak-primary text-white rounded-lg text-[14px] font-medium hover:bg-ak-primary-dark transition-col"
apps/web/src/ui/templates/ProfileTemplate.template.tsx,\bcolor[s]?\b,"<Text variant=""body"" color=""secondary"">","<Text variant=""footnote"" color=""secondary"">"
apps/web/src/ui/templates/SettingsTemplate.template.tsx,"\bcolor[s]?\b, spacing","<Text variant=""footnote"" color=""warning"">","gap: 'var(--spacing-6)',"
apps/web/src/ui/templates/StatsGridTemplate.tsx,\bcolor[s]?\b,"color: getTrendColor(item.change.direction),","color: 'var(--text-primary)',"
apps/web/src/ui/widgets/DashboardCard.tsx,"\bcolor[s]?\b, spacing","transition: 'border-color 0.2s ease, box-shadow 0.2s ease',","sm: { padding: 'var(--spacing-3)' },"
apps/web/src/ui/widgets/SkeletonLoader.tsx,spacing,"padding: 'var(--spacing-5)',","padding: 'var(--spacing-3)',"
apps/web/src/ui/widgets/WidgetHeader.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--accent)',"
apps/web/src/utils/accessibility.js,\bcolor[s]?\b,* Check color contrast ratio (WCAG AA requires 4.5:1 for normal text),* @param {string} color1 - Hex color
apps/web/src/utils/formatting.ts,"tailwind, \bcolor[s]?\b",* @returns Tailwind color class,* Get color class for a change value
apps/web/src/utils/mobile.ts,\bcolor[s]?\b,* Set background color (Android only),setBackgroundColor: async (color: string) => {
apps/web/tailwind.config.js,tailwind,/** @type {import('tailwindcss').Config} */,* Tailwind CSS Configuration
apps/web/tests/coach-portal.spec.js,tokens?,"accessToken: 'demo-coach-token',","refreshToken: 'demo-refresh',"
apps/web/tests/core-flows.spec.js,tokens?,"accessToken: 'demo-token',","refreshToken: 'demo-refresh',"
apps/web/tests/dom-injection.spec.js,brand,// Should contain our own branding,
apps/web/tests/e2e/auth-flows.spec.js,tokens?,"test('Reset password with valid token', async ({ page }) => {",// Simulate visiting reset link with token
apps/web/tests/mobile.spec.js,tokens?,"localStorage.setItem('accessToken', 'demo-token');",
apps/web/tests/notifications.spec.js,tokens?,"localStorage.setItem('accessToken', 'demo-token');",
docs/00_MASTER_PROSJEKTDOKUMENT.md,"tailwind, tokens?",- `tailwind.config.js` - Tailwind config med full Blue Palette 01 fargeskala,9. [Token-strategi](#9-token-strategi)
docs/01_STATUS_DASHBOARD.md,design[\s-]?system,- ✅ Design System v2.1 implementert,
docs/02_UTVIKLINGSPLAN_KOMPLETT.md,"palette, design[\s-]?system",- ✅ **Design System v2.1** komplett,
docs/03_TEKNISK_DOKUMENTASJON.md,tokens?,| **Authentication** | JWT (jsonwebtoken) | - |,│   └── design-tokens/          # Design system
docs/DEVELOPMENT_ROADMAP.md,"tokens?, brand",- [ ] Konfigurer RAILWAY_TOKEN i GitHub Secrets,- [ ] **App Icons & Splash** - Branding assets
docs/FEATURE_OVERVIEW.md,design[\s-]?system,| `/ui-canon` | UI Canon | Design system referanse |,
docs/FEATURE_OVERVIEW_2025.md,"tailwind, shadcn","| **Frontend** | React 18, React Router, Tailwind CSS, Shadcn/UI |",
docs/INDEX.md,"tailwind, tokens?, design[\s-]?system","- Design tokens (CSS, JS, Tailwind)",- **[DESIGN_SOURCE_OF_TRUTH.md](./architecture/DESIGN_SOURCE_OF_TRUTH.md)** - Design system guidelines
docs/NATT_SPRINT_PLAN.md,tokens?,### 1.4 VerifyResetToken - Ekte API-kall,**Fil:** `apps/web/src/features/auth/VerifyResetToken.jsx`
docs/PLAN_STATISTIKK_STATUS_FANE.md,tokens?,- Bruker eksisterende design-tokens,
docs/PRESENTASJON_PARTNERE.md,"tailwind, radix","| Frontend | React 18, TypeScript, Radix UI, Tailwind |",│  React 18 + React Router 7 + Radix UI + Capacitor       │
docs/README.md,tokens?,│   └── design-system.md    # Design tokens & components,"- [Design Tokens](./design/design-system.md) - Colors, typography, spacing"
docs/TOTAL_OVERSIKT_DATA_TURNERINGER_TESTER.md,design[\s-]?system,├── design/                        # Designsystem,
docs/UI_CANON.md,tailwind,> **Source of Truth:** This document + `src/index.css` + `tailwind.config.js`,| Name | Hex | CSS Variable | Tailwind | Usage | Contrast |
docs/api/API_DOCUMENTATION.md,tokens?,The API uses **JWT (JSON Web Token)** based authentication with access and refresh tokens.,│         │  2. Access + Refresh Token  │         │
docs/api/API_README.md,tokens?,- JWT token architecture,- Token refresh mechanism
docs/api/BOOKING_CALENDAR_API_DOCUMENTATION.md,tokens?,All endpoints require JWT authentication via Bearer token.,Authorization: Bearer <your-jwt-token>
docs/api/ERROR_CODES.md,tokens?,"**Message:** ""Authentication token is required""",**Cause:** Request doesn't include an `Authorization` header with a valid Bearer token.
docs/api/README.md,tokens?,**Authentication:** All endpoints require a valid JWT token unless otherwise specified.,Authenticate user and receive JWT token.
docs/api/api-reference.md,tokens?,Authorization: Bearer <access_token>,"""accessToken"": ""..."","
docs/api/booking.md,tokens?,All endpoints require JWT authentication via Bearer token.,Authorization: Bearer <your-jwt-token>
docs/api/coach.md,tokens?,**Authentication:** All endpoints require a valid JWT token with coach role.,| `UNAUTHORIZED` | 401 | Invalid or missing token |
docs/architecture/04_ARCHITECTURE.md,tokens?,- `refresh_tokens` - JWT refresh tokens,- `device_tokens` - Push notification tokens
docs/architecture/ARCHITECTURE.md,"tailwind, tokens?","│   │   └── tokens/              # Design tokens (CSS, JS, Tailwind)",│       │   └── design-tokens.js  # Design system tokens
docs/architecture/DESIGN_SOURCE_OF_TRUTH.md,tailwind,| `/packages/design-system/tokens/tailwind.config.js` | Tailwind | Tailwind-prosjekter |,### Tailwind
docs/architecture/PROJECT_STRUCTURE.md,tokens?,├── packages/design-system/             # Design System v2.1 (Figma + tokens),│   ├── design-tokens.js      # Design System tokens
docs/architecture/decisions/001-design-system-color-architecture.md,tailwind,### Option 2: Tailwind Utility Classes Only,**Description:** Use Tailwind's built-in color palette with customizations.
docs/architecture/decisions/004-jwt-auth.md,tokens?,2. **JWT tokens** - Stateless tokens,Use **JWT tokens** for authentication with refresh token rotation.
docs/architecture/overview.md,"tailwind, tokens?",| **Styling** | Tailwind CSS | Utility-first CSS |,├─▶ Extract tenant_id from token
docs/archive/2025-12-14/BUILD_COMPLETE.md,tokens?,"- **Auth**: JWT access + refresh tokens with rotation, Argon2 password hashing",- POST /auth/refresh - Refresh access token
docs/archive/2025-12-14/OPPRYDDINGSPLAN.md,tailwind,2. `tailwind.config.js` → `Design/`,│   ├── tailwind.config.js
docs/archive/2025-12-14/OVERNIGHT_BUILD_SUMMARY.md,tokens?,- ✅ 13 skjermer på under 100K tokens,│   └── design-tokens.js
docs/archive/2025-12-14/README_OLD.md,tokens?,"- **Auth**: JWT (access + refresh tokens), Argon2 password hashing",- `POST /auth/refresh` - Refresh access token
docs/archive/2025-12-14/UTVIKLINGSPLAN_OLD.md,tailwind,"- **Design System v2.1**: Figma kit, tokens, Tailwind config",- **Styling**: Blanding av gammelt design og Tailwind
docs/archive/API_ENDPOINT_INVENTORY_COMPLETE.md,tokens?,"| POST | `/register` | Registrer ny bruker og organisasjon | Public | `email`, `password`, `firstName`, `lastName` | `{ ","| POST | `/login` | Login med email og passord | Public | `email`, `password` | `{ accessToken, refreshToken, user }` |"
docs/archive/APP_FUNCTIONALITY.md,design[\s-]?system,> **KILDE:** `/packages/design-system/figma/ak_golf_complete_figma_kit.svg`,
docs/archive/DASHBOARD_IMPLEMENTATION.md,"tokens?, \bcolor[s]?\b",## Design Tokens,### Brand Colors
docs/archive/DASHBOARD_SPEC.md,"tailwind, tokens?",- `/Design/tokens/tailwind.config.js` - Tailwind config,**Sekundære kilder (tokens):**
docs/archive/DATAMODELL_KOMPLETT_KARTLEGGING.md,tokens?,"- `calendarToken`: String (unique, optional) - For iCal feed","- One-to-Many: `refreshTokens → RefreshToken[]`, `notes → Note[]`, `goals → Goal[]`, `archivedItems → ArchivedItem[]`, `"
docs/archive/DATA_STRATEGY_ANALYSIS.md,tokens?,,
docs/archive/FRONTEND_ORGANIZATION_PROPOSAL.md,"tokens?, design[\s-]?system",├── design-tokens.js              ✅ Design system tokens,
docs/archive/FUNKSJONSMATRISE_KOMPLETT.md,tokens?,| **Logout** | Sikker utlogging + token revoke | ✅ | ✅ | ✅ | `apps/api/src/api/v1/auth/index.ts` |,| **JWT Refresh** | Automatisk token refresh | ✅ | ✅ | ✅ | `apps/api/src/utils/jwt.ts` |
docs/archive/GAP_ANALYSE_VIDEOANALYSE.md,"tokens?, \bcolor[s]?\b",| `/api/v1/shares/:token` | GET | ❌ |,"- `drawingData` (JSONB), `color`, `strokeWidth`"
docs/archive/IMPLEMENTATION_ROADMAP_8H_PARALLEL.md,tokens?,// GET /api/v1/auth/verify-reset-token,passwordResetToken: String?
docs/archive/IMPLEMENTATION_STATUS.md,tokens?,**File:** `apps/web/src/design-tokens.js`,- ✅ Automatic bearer token injection
docs/archive/OPTION_A_DESKTOP_INTEGRATION.md,tokens?,"Desktop screens exist and are functional, but need systematic modernization to match mobile patterns (apiClient, design ","- **Benefit:** Consistent error taxonomy, auto 401 handling, bearer token injection"
docs/archive/OPTION_B_BACKEND_ENHANCEMENT.md,tokens?,| Authentication | JWT (basic) | JWT + refresh tokens | Low |,**Target:** Refresh tokens + proper session management
docs/archive/OPTION_C_UX_POLISH.md,tokens?,import { tokens } from '../../design-tokens';,"backgroundColor: tokens.colors.mist,"
docs/archive/OPTION_D_TESTING_QUALITY.md,tokens?,"2. Utility functions (design tokens, helpers)",Authorization: 'Bearer {{token}}'
docs/archive/STATS_QUICKSTART.md,"tokens?, \bcolor[s]?\b",console.log(localStorage.getItem('accessToken')),### Color Coding
docs/archive/STATUS_CHECK.md,typography,- ✅ Typography v2.2,
docs/archive/SUBSCRIPTION_SYSTEM_OPPSUMMERING.md,tokens?,| **JWT Token Update** | ✅ Production | 0.5h | `utils/jwt.ts` |,2. ✅ Auth service update (30 min) - Include subscriptionTier i token
docs/archive/UI_UX_ANALYSE_RAPPORT.md,tailwind,**Plattform:** Web (React + Tailwind CSS),- **Fix:** Migrer til Tailwind classes eller CSS modules.
docs/archive/api-reference.md,tokens?,Authorization: Bearer <access_token>,"""accessToken"": ""..."","
docs/archive/backup-20251215-141405/ARCHITECTURE.md,tokens?,- `refresh_tokens` - JWT refresh tokens,- `device_tokens` - Push notification tokens
docs/archive/backup-20251215-141405/AUTOMATISERING_GUIDE.md,tokens?,token: ${{ secrets.GITHUB_TOKEN }},github_token: ${{ secrets.GITHUB_TOKEN }}
docs/archive/backup-20251215-141405/BUILD_COMPLETE.md,tokens?,"- **Auth**: JWT access + refresh tokens with rotation, Argon2 password hashing",- POST /auth/refresh - Refresh access token
docs/archive/backup-20251215-141405/DESIGN_SYSTEM_SETUP.md,tailwind,### 1. ✅ Tailwind Config Oppdatert,**Fil:** `/IUP_Master_Folder_2/frontend/tailwind.config.js`
docs/archive/backup-20251215-141405/OPPRYDDINGSPLAN.md,tailwind,2. `tailwind.config.js` → `Design/`,│   ├── tailwind.config.js
docs/archive/backup-20251215-141405/OPPRYDDINGSPLAN_DOKUMENTASJON.md,"tailwind, design[\s-]?system",- **Design:** Tailwind CSS + Forest Theme v2.1,├── 05_DESIGN_SYSTEM_SETUP.md       # Design system
docs/archive/backup-20251215-141405/OPPSUMMERING_AUTOMATISERING.md,design[\s-]?system,├── 05_DESIGN_SYSTEM_SETUP.md           # Design system,- [Design System](05_DESIGN_SYSTEM_SETUP.md)
docs/archive/backup-20251215-141405/OVERNIGHT_BUILD_SUMMARY.md,tokens?,- ✅ 13 skjermer på under 100K tokens,│   └── design-tokens.js
docs/archive/backup-20251215-141405/QUICKSTART.md,tokens?,Copy the `accessToken` from the response.,"-H ""Authorization: Bearer YOUR_ACCESS_TOKEN"""
docs/archive/backup-20251215-141405/README.md,tokens?,"- **Auth**: JWT (access + refresh tokens), Argon2 password hashing",- `POST /auth/refresh` - Refresh access token
docs/archive/backup-20251215-141405/STATUS_DASHBOARD.md,design[\s-]?system,- ✅ Design System v2.1 implementert,- [x] Design System v2.1 (10. des 2025)
docs/archive/backup-20251215-141405/UTVIKLINGSPLAN.md,tailwind,"- **Design System v2.1**: Figma kit, tokens, Tailwind config",- **Styling**: Blanding av gammelt design og Tailwind
docs/archive/backup-20251215-141405/UTVIKLINGSPLAN_KOMPLETT.md,design[\s-]?system,- ✅ **Design System v2.1** komplett,
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/ARCHITECTURE.md,tokens?,- `refresh_tokens` - JWT refresh tokens,- `device_tokens` - Push notification tokens
docs/archive/backup-20251215-141405/archive/backup-20251215-141405/AUTOMATISERING_GUIDE.md,tokens?,token: ${{ secrets.GITHUB_TOKEN }},github_token: ${{ secrets.GITHUB_TOKEN }}
